route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1013,D,TRIP_D_1013_1_0,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_1,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_10,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_11,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_12,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_13,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_14,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_15,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_16,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_17,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_18,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_19,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_2,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_20,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_21,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_22,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_23,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_24,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_25,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_26,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_27,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_28,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_29,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_3,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_30,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_31,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_32,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_33,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_34,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_35,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_36,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_37,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_38,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_39,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_4,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_40,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_41,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_42,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_43,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_44,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_45,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_46,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_47,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_48,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_49,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_5,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_50,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_51,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_52,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_53,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_54,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_55,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_56,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_57,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_58,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_59,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_6,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_60,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_61,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_62,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_63,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_64,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_65,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_66,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_67,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_68,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_69,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_7,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_70,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_71,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_72,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_73,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_74,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_75,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_76,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_77,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_78,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_8,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_1_9,Sura Mare,,1,,10131,,
1013,D,TRIP_D_1013_0_0,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_1,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_10,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_11,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_12,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_13,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_14,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_15,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_16,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_17,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_18,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_19,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_2,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_20,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_21,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_22,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_23,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_24,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_25,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_26,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_27,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_28,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_29,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_3,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_30,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_31,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_32,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_33,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_34,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_35,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_36,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_37,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_38,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_39,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_4,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_40,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_41,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_42,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_43,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_44,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_45,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_46,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_47,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_48,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_49,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_5,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_50,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_51,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_52,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_53,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_54,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_55,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_56,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_57,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_58,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_59,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_6,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_60,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_61,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_62,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_63,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_64,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_65,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_66,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_67,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_68,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_69,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_7,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_70,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_71,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_72,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_73,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_74,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_75,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_76,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_77,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_78,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_8,Zetarilor,,0,,10130,,
1013,D,TRIP_D_1013_0_9,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_1_0,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_1,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_10,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_11,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_12,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_13,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_14,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_15,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_16,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_17,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_18,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_19,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_2,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_20,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_21,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_22,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_23,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_24,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_25,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_26,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_27,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_28,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_29,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_3,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_30,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_31,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_32,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_33,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_34,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_35,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_36,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_37,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_38,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_39,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_4,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_40,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_41,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_42,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_43,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_44,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_45,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_46,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_47,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_48,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_49,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_5,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_50,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_51,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_52,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_53,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_54,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_55,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_56,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_57,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_58,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_59,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_6,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_60,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_61,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_62,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_63,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_64,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_65,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_66,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_67,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_68,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_69,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_7,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_70,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_71,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_72,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_73,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_74,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_75,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_76,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_77,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_78,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_79,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_8,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_80,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_81,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_82,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_83,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_1_9,Sura Mare,,1,,10131,,
1013,LV,TRIP_LV_1013_0_0,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_1,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_10,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_11,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_12,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_13,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_14,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_15,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_16,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_17,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_18,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_19,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_2,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_20,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_21,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_22,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_23,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_24,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_25,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_26,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_27,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_28,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_29,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_3,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_30,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_31,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_32,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_33,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_34,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_35,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_36,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_37,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_38,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_39,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_4,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_40,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_41,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_42,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_43,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_44,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_45,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_46,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_47,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_48,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_49,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_5,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_50,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_51,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_52,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_53,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_54,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_55,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_56,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_57,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_58,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_59,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_6,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_60,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_61,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_62,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_63,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_64,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_65,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_66,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_67,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_68,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_69,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_7,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_70,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_71,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_72,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_73,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_74,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_75,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_76,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_77,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_78,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_79,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_8,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_80,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_81,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_82,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_83,Zetarilor,,0,,10130,,
1013,LV,TRIP_LV_1013_0_9,Zetarilor,,0,,10130,,
1013,S,TRIP_S_1013_1_0,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_1,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_10,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_11,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_12,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_13,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_14,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_15,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_16,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_17,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_18,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_19,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_2,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_20,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_21,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_22,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_23,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_24,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_25,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_26,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_27,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_28,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_29,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_3,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_30,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_31,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_32,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_33,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_34,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_35,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_36,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_37,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_38,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_39,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_4,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_40,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_41,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_42,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_43,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_44,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_45,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_46,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_47,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_48,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_49,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_5,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_50,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_51,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_52,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_53,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_54,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_55,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_56,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_57,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_58,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_59,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_6,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_60,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_61,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_62,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_63,Sura Mare,,1,,10131,,
1013,S,TRIP_S_1013_1_64,Sura Mare,,1,,10131,,
